Time,Taxon,Replicate,Oxygen,series_id
0.03,Acinetobacter,R1,4.95,Acinetobacter | R1
68.05,Acinetobacter,R3,5.69,Acinetobacter | R3
69.05,Acinetobacter,R3,5.67,Acinetobacter | R3
70.05,Acinetobacter,R3,5.67,Acinetobacter | R3
71.05,Acinetobacter,R3,5.65,Acinetobacter | R3
72.05,Acinetobacter,R3,5.65,Acinetobacter | R3
73.05,Acinetobacter,R3,5.63,Acinetobacter | R3
74.05,Acinetobacter,R3,5.6,Acinetobacter | R3
75.05,Acinetobacter,R3,5.59,Acinetobacter | R3
76.05,Acinetobacter,R3,5.56,Acinetobacter | R3
77.05,Acinetobacter,R3,5.55,Acinetobacter | R3
78.05,Acinetobacter,R3,5.54,Acinetobacter | R3
79.05,Acinetobacter,R3,5.51,Acinetobacter | R3
80.05,Acinetobacter,R3,5.5,Acinetobacter | R3
81.05,Acinetobacter,R3,5.47,Acinetobacter | R3
82.05,Acinetobacter,R3,5.46,Acinetobacter | R3
83.05,Acinetobacter,R3,5.43,Acinetobacter | R3
84.05,Acinetobacter,R3,5.42,Acinetobacter | R3
85.05,Acinetobacter,R3,5.4,Acinetobacter | R3
86.05,Acinetobacter,R3,5.38,Acinetobacter | R3
87.05,Acinetobacter,R3,5.38,Acinetobacter | R3
88.05,Acinetobacter,R3,5.36,Acinetobacter | R3
89.05,Acinetobacter,R3,5.33,Acinetobacter | R3
90.05,Acinetobacter,R3,5.31,Acinetobacter | R3
91.05,Acinetobacter,R3,5.3,Acinetobacter | R3
92.05,Acinetobacter,R3,5.27,Acinetobacter | R3
93.05,Acinetobacter,R3,5.25,Acinetobacter | R3
94.05,Acinetobacter,R3,5.22,Acinetobacter | R3
95.05,Acinetobacter,R3,5.21,Acinetobacter | R3
96.05,Acinetobacter,R3,5.17,Acinetobacter | R3
97.05,Acinetobacter,R3,5.15,Acinetobacter | R3
98.05,Acinetobacter,R3,5.13,Acinetobacter | R3
99.05,Acinetobacter,R3,5.11,Acinetobacter | R3
100.05,Acinetobacter,R3,5.08,Acinetobacter | R3
101.05,Acinetobacter,R3,5.07,Acinetobacter | R3
102.05,Acinetobacter,R3,5.04,Acinetobacter | R3
103.05,Acinetobacter,R3,5.02,Acinetobacter | R3
104.05,Acinetobacter,R3,4.99,Acinetobacter | R3
105.05,Acinetobacter,R3,4.96,Acinetobacter | R3
106.05,Acinetobacter,R3,4.94,Acinetobacter | R3
107.05,Acinetobacter,R3,4.91,Acinetobacter | R3
108.05,Acinetobacter,R3,4.89,Acinetobacter | R3
109.05,Acinetobacter,R3,4.88,Acinetobacter | R3
110.05,Acinetobacter,R3,4.83,Acinetobacter | R3
111.05,Acinetobacter,R3,4.8,Acinetobacter | R3
112.05,Acinetobacter,R3,4.77,Acinetobacter | R3
113.05,Acinetobacter,R3,4.77,Acinetobacter | R3
114.05,Acinetobacter,R3,4.72,Acinetobacter | R3
115.05,Acinetobacter,R3,4.7,Acinetobacter | R3
116.05,Acinetobacter,R3,4.66,Acinetobacter | R3
117.05,Acinetobacter,R3,4.63,Acinetobacter | R3
118.05,Acinetobacter,R3,4.61,Acinetobacter | R3
119.05,Acinetobacter,R3,4.57,Acinetobacter | R3
120.05,Acinetobacter,R3,4.55,Acinetobacter | R3
121.05,Acinetobacter,R3,4.51,Acinetobacter | R3
122.05,Acinetobacter,R3,4.49,Acinetobacter | R3
123.05,Acinetobacter,R3,4.43,Acinetobacter | R3
124.05,Acinetobacter,R3,4.43,Acinetobacter | R3
125.05,Acinetobacter,R3,4.36,Acinetobacter | R3
126.05,Acinetobacter,R3,4.35,Acinetobacter | R3
127.05,Acinetobacter,R3,4.29,Acinetobacter | R3
128.05,Acinetobacter,R3,4.28,Acinetobacter | R3
129.05,Acinetobacter,R3,4.23,Acinetobacter | R3
130.05,Acinetobacter,R3,4.19,Acinetobacter | R3
131.05,Acinetobacter,R3,4.16,Acinetobacter | R3
132.05,Acinetobacter,R3,4.12,Acinetobacter | R3
133.05,Acinetobacter,R3,4.08,Acinetobacter | R3
134.05,Acinetobacter,R3,4.04,Acinetobacter | R3
135.05,Acinetobacter,R3,3.99,Acinetobacter | R3
136.05,Acinetobacter,R3,3.96,Acinetobacter | R3
137.05,Acinetobacter,R3,3.93,Acinetobacter | R3
138.05,Acinetobacter,R3,3.88,Acinetobacter | R3
139.05,Acinetobacter,R3,3.84,Acinetobacter | R3
140.05,Acinetobacter,R3,3.81,Acinetobacter | R3
141.05,Acinetobacter,R3,3.77,Acinetobacter | R3
142.05,Acinetobacter,R3,3.7,Acinetobacter | R3
143.05,Acinetobacter,R3,3.66,Acinetobacter | R3
144.05,Acinetobacter,R3,3.62,Acinetobacter | R3
145.05,Acinetobacter,R3,3.57,Acinetobacter | R3
146.05,Acinetobacter,R3,3.53,Acinetobacter | R3
147.05,Acinetobacter,R3,3.49,Acinetobacter | R3
148.05,Acinetobacter,R3,3.43,Acinetobacter | R3
149.05,Acinetobacter,R3,3.39,Acinetobacter | R3
150.05,Acinetobacter,R3,3.33,Acinetobacter | R3
151.05,Acinetobacter,R3,3.28,Acinetobacter | R3
152.05,Acinetobacter,R3,3.23,Acinetobacter | R3
153.05,Acinetobacter,R3,3.18,Acinetobacter | R3
154.05,Acinetobacter,R3,3.12,Acinetobacter | R3
155.05,Acinetobacter,R3,3.07,Acinetobacter | R3
156.05,Acinetobacter,R3,3.01,Acinetobacter | R3
157.05,Acinetobacter,R3,2.96,Acinetobacter | R3
158.05,Acinetobacter,R3,2.9,Acinetobacter | R3
159.05,Acinetobacter,R3,2.85,Acinetobacter | R3
160.05,Acinetobacter,R3,2.78,Acinetobacter | R3
161.05,Acinetobacter,R3,2.73,Acinetobacter | R3
162.05,Acinetobacter,R3,2.67,Acinetobacter | R3
163.05,Acinetobacter,R3,2.61,Acinetobacter | R3
164.05,Acinetobacter,R3,2.54,Acinetobacter | R3
165.05,Acinetobacter,R3,2.49,Acinetobacter | R3
166.05,Acinetobacter,R3,2.43,Acinetobacter | R3
167.05,Acinetobacter,R3,2.36,Acinetobacter | R3
168.05,Acinetobacter,R3,2.28,Acinetobacter | R3
169.05,Acinetobacter,R3,2.23,Acinetobacter | R3
170.05,Acinetobacter,R3,2.17,Acinetobacter | R3
171.05,Acinetobacter,R3,2.09,Acinetobacter | R3
172.05,Acinetobacter,R3,2.03,Acinetobacter | R3
173.05,Acinetobacter,R3,1.96,Acinetobacter | R3
174.05,Acinetobacter,R3,1.88,Acinetobacter | R3
175.05,Acinetobacter,R3,1.81,Acinetobacter | R3
176.05,Acinetobacter,R3,1.73,Acinetobacter | R3
177.05,Acinetobacter,R3,1.66,Acinetobacter | R3
178.05,Acinetobacter,R3,1.59,Acinetobacter | R3
179.05,Acinetobacter,R3,1.52,Acinetobacter | R3
180.05,Acinetobacter,R3,1.43,Acinetobacter | R3
181.05,Acinetobacter,R3,1.36,Acinetobacter | R3
182.05,Acinetobacter,R3,1.27,Acinetobacter | R3
183.05,Acinetobacter,R3,1.19,Acinetobacter | R3
184.05,Acinetobacter,R3,1.11,Acinetobacter | R3
185.05,Acinetobacter,R3,1.02,Acinetobacter | R3
186.05,Acinetobacter,R3,0.94,Acinetobacter | R3
187.05,Acinetobacter,R3,0.84,Acinetobacter | R3
188.05,Acinetobacter,R3,0.78,Acinetobacter | R3
189.05,Acinetobacter,R3,0.67,Acinetobacter | R3
190.05,Acinetobacter,R3,0.6,Acinetobacter | R3
191.05,Acinetobacter,R3,0.49,Acinetobacter | R3
192.05,Acinetobacter,R3,0.4,Acinetobacter | R3
193.05,Acinetobacter,R3,0.33,Acinetobacter | R3
194.05,Acinetobacter,R3,0.29,Acinetobacter | R3
195.05,Acinetobacter,R3,0.25,Acinetobacter | R3
196.05,Acinetobacter,R3,0.21,Acinetobacter | R3
197.05,Acinetobacter,R3,0.19,Acinetobacter | R3
0.03,Acinetobacter,R4,4.92,Acinetobacter | R4
1.03,Acinetobacter,R4,4.86,Acinetobacter | R4
2.03,Acinetobacter,R4,4.89,Acinetobacter | R4
3.03,Acinetobacter,R4,4.87,Acinetobacter | R4
4.03,Acinetobacter,R4,4.91,Acinetobacter | R4
5.03,Acinetobacter,R4,4.95,Acinetobacter | R4
6.03,Acinetobacter,R4,5,Acinetobacter | R4
7.03,Acinetobacter,R4,5.04,Acinetobacter | R4
8.03,Acinetobacter,R4,5.07,Acinetobacter | R4
9.03,Acinetobacter,R4,5.11,Acinetobacter | R4
10.03,Acinetobacter,R4,5.16,Acinetobacter | R4
11.03,Acinetobacter,R4,5.21,Acinetobacter | R4
12.03,Acinetobacter,R4,5.26,Acinetobacter | R4
13.03,Acinetobacter,R4,5.3,Acinetobacter | R4
14.03,Acinetobacter,R4,5.33,Acinetobacter | R4
15.03,Acinetobacter,R4,5.38,Acinetobacter | R4
16.03,Acinetobacter,R4,5.41,Acinetobacter | R4
17.03,Acinetobacter,R4,5.45,Acinetobacter | R4
18.03,Acinetobacter,R4,5.48,Acinetobacter | R4
19.03,Acinetobacter,R4,5.51,Acinetobacter | R4
20.03,Acinetobacter,R4,5.54,Acinetobacter | R4
21.03,Acinetobacter,R4,5.56,Acinetobacter | R4
22.03,Acinetobacter,R4,5.6,Acinetobacter | R4
23.03,Acinetobacter,R4,5.63,Acinetobacter | R4
24.03,Acinetobacter,R4,5.66,Acinetobacter | R4
25.03,Acinetobacter,R4,5.69,Acinetobacter | R4
26.03,Acinetobacter,R4,5.72,Acinetobacter | R4
27.03,Acinetobacter,R4,5.74,Acinetobacter | R4
28.03,Acinetobacter,R4,5.76,Acinetobacter | R4
29.03,Acinetobacter,R4,5.79,Acinetobacter | R4
30.03,Acinetobacter,R4,5.81,Acinetobacter | R4
31.03,Acinetobacter,R4,5.84,Acinetobacter | R4
32.03,Acinetobacter,R4,5.87,Acinetobacter | R4
33.03,Acinetobacter,R4,5.88,Acinetobacter | R4
34.03,Acinetobacter,R4,5.9,Acinetobacter | R4
35.03,Acinetobacter,R4,5.94,Acinetobacter | R4
36.03,Acinetobacter,R4,5.94,Acinetobacter | R4
37.03,Acinetobacter,R4,5.97,Acinetobacter | R4
38.03,Acinetobacter,R4,6,Acinetobacter | R4
39.03,Acinetobacter,R4,6.01,Acinetobacter | R4
40.03,Acinetobacter,R4,6.02,Acinetobacter | R4
41.03,Acinetobacter,R4,6.04,Acinetobacter | R4
42.03,Acinetobacter,R4,6.05,Acinetobacter | R4
43.03,Acinetobacter,R4,6.08,Acinetobacter | R4
44.03,Acinetobacter,R4,6.09,Acinetobacter | R4
45.03,Acinetobacter,R4,6.11,Acinetobacter | R4
46.03,Acinetobacter,R4,6.13,Acinetobacter | R4
47.03,Acinetobacter,R4,6.14,Acinetobacter | R4
48.03,Acinetobacter,R4,6.16,Acinetobacter | R4
49.03,Acinetobacter,R4,6.16,Acinetobacter | R4
50.05,Acinetobacter,R4,6.17,Acinetobacter | R4
51.05,Acinetobacter,R4,6.2,Acinetobacter | R4
52.05,Acinetobacter,R4,6.21,Acinetobacter | R4
53.05,Acinetobacter,R4,6.21,Acinetobacter | R4
54.05,Acinetobacter,R4,6.22,Acinetobacter | R4
55.05,Acinetobacter,R4,6.22,Acinetobacter | R4
56.05,Acinetobacter,R4,6.24,Acinetobacter | R4
57.05,Acinetobacter,R4,6.25,Acinetobacter | R4
58.05,Acinetobacter,R4,6.24,Acinetobacter | R4
59.05,Acinetobacter,R4,6.26,Acinetobacter | R4
60.05,Acinetobacter,R4,6.25,Acinetobacter | R4
61.05,Acinetobacter,R4,6.26,Acinetobacter | R4
62.05,Acinetobacter,R4,6.25,Acinetobacter | R4
63.05,Acinetobacter,R4,6.27,Acinetobacter | R4
64.05,Acinetobacter,R4,6.27,Acinetobacter | R4
65.05,Acinetobacter,R4,6.26,Acinetobacter | R4
66.05,Acinetobacter,R4,6.28,Acinetobacter | R4
67.05,Acinetobacter,R4,6.26,Acinetobacter | R4
68.05,Acinetobacter,R4,6.24,Acinetobacter | R4
69.05,Acinetobacter,R4,6.22,Acinetobacter | R4
70.05,Acinetobacter,R4,6.22,Acinetobacter | R4
71.05,Acinetobacter,R4,6.19,Acinetobacter | R4
72.05,Acinetobacter,R4,6.16,Acinetobacter | R4
73.05,Acinetobacter,R4,6.14,Acinetobacter | R4
74.05,Acinetobacter,R4,6.12,Acinetobacter | R4
75.05,Acinetobacter,R4,6.11,Acinetobacter | R4
76.05,Acinetobacter,R4,6.1,Acinetobacter | R4
77.05,Acinetobacter,R4,6.08,Acinetobacter | R4
78.05,Acinetobacter,R4,6.05,Acinetobacter | R4
79.05,Acinetobacter,R4,6.04,Acinetobacter | R4
80.05,Acinetobacter,R4,6.02,Acinetobacter | R4
81.05,Acinetobacter,R4,5.98,Acinetobacter | R4
82.05,Acinetobacter,R4,5.96,Acinetobacter | R4
83.05,Acinetobacter,R4,5.94,Acinetobacter | R4
84.05,Acinetobacter,R4,5.93,Acinetobacter | R4
85.05,Acinetobacter,R4,5.91,Acinetobacter | R4
86.05,Acinetobacter,R4,5.88,Acinetobacter | R4
87.05,Acinetobacter,R4,5.86,Acinetobacter | R4
88.05,Acinetobacter,R4,5.83,Acinetobacter | R4
89.05,Acinetobacter,R4,5.82,Acinetobacter | R4
90.05,Acinetobacter,R4,5.79,Acinetobacter | R4
91.05,Acinetobacter,R4,5.76,Acinetobacter | R4
92.05,Acinetobacter,R4,5.74,Acinetobacter | R4
93.05,Acinetobacter,R4,5.72,Acinetobacter | R4
94.05,Acinetobacter,R4,5.7,Acinetobacter | R4
95.05,Acinetobacter,R4,5.66,Acinetobacter | R4
96.05,Acinetobacter,R4,5.63,Acinetobacter | R4
97.05,Acinetobacter,R4,5.61,Acinetobacter | R4
98.05,Acinetobacter,R4,5.59,Acinetobacter | R4
99.05,Acinetobacter,R4,5.56,Acinetobacter | R4
100.05,Acinetobacter,R4,5.53,Acinetobacter | R4
101.05,Acinetobacter,R4,5.5,Acinetobacter | R4
102.05,Acinetobacter,R4,5.47,Acinetobacter | R4
103.05,Acinetobacter,R4,5.47,Acinetobacter | R4
104.05,Acinetobacter,R4,5.43,Acinetobacter | R4
105.05,Acinetobacter,R4,5.39,Acinetobacter | R4
106.05,Acinetobacter,R4,5.35,Acinetobacter | R4
107.05,Acinetobacter,R4,5.32,Acinetobacter | R4
108.05,Acinetobacter,R4,5.3,Acinetobacter | R4
109.05,Acinetobacter,R4,5.27,Acinetobacter | R4
110.05,Acinetobacter,R4,5.22,Acinetobacter | R4
111.05,Acinetobacter,R4,5.19,Acinetobacter | R4
112.05,Acinetobacter,R4,5.16,Acinetobacter | R4
113.05,Acinetobacter,R4,5.13,Acinetobacter | R4
114.05,Acinetobacter,R4,5.1,Acinetobacter | R4
115.05,Acinetobacter,R4,5.08,Acinetobacter | R4
116.05,Acinetobacter,R4,5.04,Acinetobacter | R4
117.05,Acinetobacter,R4,4.99,Acinetobacter | R4
118.05,Acinetobacter,R4,4.97,Acinetobacter | R4
119.05,Acinetobacter,R4,4.91,Acinetobacter | R4
120.05,Acinetobacter,R4,4.9,Acinetobacter | R4
121.05,Acinetobacter,R4,4.85,Acinetobacter | R4
122.05,Acinetobacter,R4,4.83,Acinetobacter | R4
123.05,Acinetobacter,R4,4.78,Acinetobacter | R4
124.05,Acinetobacter,R4,4.75,Acinetobacter | R4
125.05,Acinetobacter,R4,4.71,Acinetobacter | R4
126.05,Acinetobacter,R4,4.67,Acinetobacter | R4
127.05,Acinetobacter,R4,4.62,Acinetobacter | R4
128.05,Acinetobacter,R4,4.59,Acinetobacter | R4
129.05,Acinetobacter,R4,4.55,Acinetobacter | R4
130.05,Acinetobacter,R4,4.51,Acinetobacter | R4
131.05,Acinetobacter,R4,4.46,Acinetobacter | R4
132.05,Acinetobacter,R4,4.43,Acinetobacter | R4
133.05,Acinetobacter,R4,4.38,Acinetobacter | R4
134.05,Acinetobacter,R4,4.32,Acinetobacter | R4
135.05,Acinetobacter,R4,4.29,Acinetobacter | R4
136.05,Acinetobacter,R4,4.25,Acinetobacter | R4
137.05,Acinetobacter,R4,4.2,Acinetobacter | R4
138.05,Acinetobacter,R4,4.16,Acinetobacter | R4
139.05,Acinetobacter,R4,4.1,Acinetobacter | R4
140.05,Acinetobacter,R4,4.07,Acinetobacter | R4
141.05,Acinetobacter,R4,4.02,Acinetobacter | R4
142.05,Acinetobacter,R4,3.95,Acinetobacter | R4
143.05,Acinetobacter,R4,3.93,Acinetobacter | R4
144.05,Acinetobacter,R4,3.86,Acinetobacter | R4
145.05,Acinetobacter,R4,3.82,Acinetobacter | R4
146.05,Acinetobacter,R4,3.77,Acinetobacter | R4
147.05,Acinetobacter,R4,3.71,Acinetobacter | R4
148.05,Acinetobacter,R4,3.67,Acinetobacter | R4
149.05,Acinetobacter,R4,3.61,Acinetobacter | R4
150.05,Acinetobacter,R4,3.55,Acinetobacter | R4
151.05,Acinetobacter,R4,3.5,Acinetobacter | R4
152.05,Acinetobacter,R4,3.44,Acinetobacter | R4
153.05,Acinetobacter,R4,3.38,Acinetobacter | R4
154.05,Acinetobacter,R4,3.33,Acinetobacter | R4
155.05,Acinetobacter,R4,3.28,Acinetobacter | R4
156.05,Acinetobacter,R4,3.22,Acinetobacter | R4
157.05,Acinetobacter,R4,3.16,Acinetobacter | R4
158.05,Acinetobacter,R4,3.1,Acinetobacter | R4
159.05,Acinetobacter,R4,3.04,Acinetobacter | R4
160.05,Acinetobacter,R4,2.96,Acinetobacter | R4
161.05,Acinetobacter,R4,2.91,Acinetobacter | R4
162.05,Acinetobacter,R4,2.84,Acinetobacter | R4
163.05,Acinetobacter,R4,2.8,Acinetobacter | R4
164.05,Acinetobacter,R4,2.72,Acinetobacter | R4
165.05,Acinetobacter,R4,2.64,Acinetobacter | R4
166.05,Acinetobacter,R4,2.59,Acinetobacter | R4
167.05,Acinetobacter,R4,2.53,Acinetobacter | R4
168.05,Acinetobacter,R4,2.44,Acinetobacter | R4
169.05,Acinetobacter,R4,2.36,Acinetobacter | R4
170.05,Acinetobacter,R4,2.31,Acinetobacter | R4
171.05,Acinetobacter,R4,2.23,Acinetobacter | R4
172.05,Acinetobacter,R4,2.16,Acinetobacter | R4
173.05,Acinetobacter,R4,2.08,Acinetobacter | R4
174.05,Acinetobacter,R4,2.02,Acinetobacter | R4
175.05,Acinetobacter,R4,1.95,Acinetobacter | R4
176.05,Acinetobacter,R4,1.86,Acinetobacter | R4
177.05,Acinetobacter,R4,1.79,Acinetobacter | R4
178.05,Acinetobacter,R4,1.72,Acinetobacter | R4
179.05,Acinetobacter,R4,1.63,Acinetobacter | R4
180.05,Acinetobacter,R4,1.55,Acinetobacter | R4
181.05,Acinetobacter,R4,1.47,Acinetobacter | R4
182.05,Acinetobacter,R4,1.37,Acinetobacter | R4
183.05,Acinetobacter,R4,1.3,Acinetobacter | R4
184.05,Acinetobacter,R4,1.21,Acinetobacter | R4
185.05,Acinetobacter,R4,1.14,Acinetobacter | R4
186.05,Acinetobacter,R4,1.05,Acinetobacter | R4
187.05,Acinetobacter,R4,0.95,Acinetobacter | R4
188.05,Acinetobacter,R4,0.84,Acinetobacter | R4
189.05,Acinetobacter,R4,0.76,Acinetobacter | R4
190.05,Acinetobacter,R4,0.68,Acinetobacter | R4
191.05,Acinetobacter,R4,0.58,Acinetobacter | R4
192.05,Acinetobacter,R4,0.48,Acinetobacter | R4
193.05,Acinetobacter,R4,0.43,Acinetobacter | R4
194.05,Acinetobacter,R4,0.38,Acinetobacter | R4
195.05,Acinetobacter,R4,0.34,Acinetobacter | R4
196.05,Acinetobacter,R4,0.31,Acinetobacter | R4
197.05,Acinetobacter,R4,0.3,Acinetobacter | R4
0.03,Acinetobacter,R5,4.67,Acinetobacter | R5
1.03,Acinetobacter,R5,4.65,Acinetobacter | R5
2.03,Acinetobacter,R5,4.69,Acinetobacter | R5
3.03,Acinetobacter,R5,4.73,Acinetobacter | R5
4.03,Acinetobacter,R5,4.79,Acinetobacter | R5
5.03,Acinetobacter,R5,4.83,Acinetobacter | R5
6.03,Acinetobacter,R5,4.88,Acinetobacter | R5
7.03,Acinetobacter,R5,4.91,Acinetobacter | R5
8.03,Acinetobacter,R5,4.97,Acinetobacter | R5
9.03,Acinetobacter,R5,5.01,Acinetobacter | R5
10.03,Acinetobacter,R5,5.04,Acinetobacter | R5
11.03,Acinetobacter,R5,5.11,Acinetobacter | R5
12.03,Acinetobacter,R5,5.13,Acinetobacter | R5
13.03,Acinetobacter,R5,5.17,Acinetobacter | R5
14.03,Acinetobacter,R5,5.19,Acinetobacter | R5
15.03,Acinetobacter,R5,5.25,Acinetobacter | R5
16.03,Acinetobacter,R5,5.27,Acinetobacter | R5
17.03,Acinetobacter,R5,5.3,Acinetobacter | R5
18.03,Acinetobacter,R5,5.33,Acinetobacter | R5
19.03,Acinetobacter,R5,5.35,Acinetobacter | R5
20.03,Acinetobacter,R5,5.38,Acinetobacter | R5
21.03,Acinetobacter,R5,5.4,Acinetobacter | R5
22.03,Acinetobacter,R5,5.44,Acinetobacter | R5
23.03,Acinetobacter,R5,5.46,Acinetobacter | R5
24.03,Acinetobacter,R5,5.48,Acinetobacter | R5
25.03,Acinetobacter,R5,5.5,Acinetobacter | R5
26.03,Acinetobacter,R5,5.53,Acinetobacter | R5
27.03,Acinetobacter,R5,5.55,Acinetobacter | R5
28.03,Acinetobacter,R5,5.56,Acinetobacter | R5
29.03,Acinetobacter,R5,5.59,Acinetobacter | R5
30.03,Acinetobacter,R5,5.6,Acinetobacter | R5
31.03,Acinetobacter,R5,5.6,Acinetobacter | R5
32.03,Acinetobacter,R5,5.64,Acinetobacter | R5
33.03,Acinetobacter,R5,5.65,Acinetobacter | R5
34.03,Acinetobacter,R5,5.67,Acinetobacter | R5
35.03,Acinetobacter,R5,5.68,Acinetobacter | R5
36.03,Acinetobacter,R5,5.69,Acinetobacter | R5
37.03,Acinetobacter,R5,5.7,Acinetobacter | R5
38.03,Acinetobacter,R5,5.72,Acinetobacter | R5
39.03,Acinetobacter,R5,5.72,Acinetobacter | R5
40.03,Acinetobacter,R5,5.73,Acinetobacter | R5
41.03,Acinetobacter,R5,5.73,Acinetobacter | R5
42.03,Acinetobacter,R5,5.74,Acinetobacter | R5
43.03,Acinetobacter,R5,5.75,Acinetobacter | R5
44.03,Acinetobacter,R5,5.75,Acinetobacter | R5
45.03,Acinetobacter,R5,5.75,Acinetobacter | R5
46.03,Acinetobacter,R5,5.76,Acinetobacter | R5
47.03,Acinetobacter,R5,5.76,Acinetobacter | R5
48.03,Acinetobacter,R5,5.77,Acinetobacter | R5
49.03,Acinetobacter,R5,5.77,Acinetobacter | R5
50.05,Acinetobacter,R5,5.77,Acinetobacter | R5
51.05,Acinetobacter,R5,5.77,Acinetobacter | R5
52.05,Acinetobacter,R5,5.78,Acinetobacter | R5
53.05,Acinetobacter,R5,5.75,Acinetobacter | R5
54.05,Acinetobacter,R5,5.75,Acinetobacter | R5
55.05,Acinetobacter,R5,5.74,Acinetobacter | R5
56.05,Acinetobacter,R5,5.72,Acinetobacter | R5
57.05,Acinetobacter,R5,5.71,Acinetobacter | R5
58.05,Acinetobacter,R5,5.68,Acinetobacter | R5
59.05,Acinetobacter,R5,5.64,Acinetobacter | R5
60.05,Acinetobacter,R5,5.65,Acinetobacter | R5
61.05,Acinetobacter,R5,5.62,Acinetobacter | R5
62.05,Acinetobacter,R5,5.6,Acinetobacter | R5
63.05,Acinetobacter,R5,5.59,Acinetobacter | R5
64.05,Acinetobacter,R5,5.56,Acinetobacter | R5
65.05,Acinetobacter,R5,5.55,Acinetobacter | R5
66.05,Acinetobacter,R5,5.54,Acinetobacter | R5
67.05,Acinetobacter,R5,5.51,Acinetobacter | R5
68.05,Acinetobacter,R5,5.49,Acinetobacter | R5
69.05,Acinetobacter,R5,5.48,Acinetobacter | R5
70.05,Acinetobacter,R5,5.45,Acinetobacter | R5
71.05,Acinetobacter,R5,5.44,Acinetobacter | R5
72.05,Acinetobacter,R5,5.42,Acinetobacter | R5
73.05,Acinetobacter,R5,5.4,Acinetobacter | R5
74.05,Acinetobacter,R5,5.37,Acinetobacter | R5
75.05,Acinetobacter,R5,5.36,Acinetobacter | R5
76.05,Acinetobacter,R5,5.35,Acinetobacter | R5
77.05,Acinetobacter,R5,5.31,Acinetobacter | R5
78.05,Acinetobacter,R5,5.29,Acinetobacter | R5
79.05,Acinetobacter,R5,5.28,Acinetobacter | R5
80.05,Acinetobacter,R5,5.26,Acinetobacter | R5
81.05,Acinetobacter,R5,5.23,Acinetobacter | R5
82.05,Acinetobacter,R5,5.22,Acinetobacter | R5
83.05,Acinetobacter,R5,5.18,Acinetobacter | R5
84.05,Acinetobacter,R5,5.16,Acinetobacter | R5
85.05,Acinetobacter,R5,5.15,Acinetobacter | R5
86.05,Acinetobacter,R5,5.11,Acinetobacter | R5
87.05,Acinetobacter,R5,5.1,Acinetobacter | R5
88.05,Acinetobacter,R5,5.06,Acinetobacter | R5
89.05,Acinetobacter,R5,5.04,Acinetobacter | R5
90.05,Acinetobacter,R5,5.03,Acinetobacter | R5
91.05,Acinetobacter,R5,5.01,Acinetobacter | R5
92.05,Acinetobacter,R5,4.98,Acinetobacter | R5
93.05,Acinetobacter,R5,4.94,Acinetobacter | R5
94.05,Acinetobacter,R5,4.91,Acinetobacter | R5
95.05,Acinetobacter,R5,4.9,Acinetobacter | R5
96.05,Acinetobacter,R5,4.88,Acinetobacter | R5
97.05,Acinetobacter,R5,4.84,Acinetobacter | R5
98.05,Acinetobacter,R5,4.81,Acinetobacter | R5
99.05,Acinetobacter,R5,4.79,Acinetobacter | R5
100.05,Acinetobacter,R5,4.78,Acinetobacter | R5
101.05,Acinetobacter,R5,4.74,Acinetobacter | R5
102.05,Acinetobacter,R5,4.72,Acinetobacter | R5
103.05,Acinetobacter,R5,4.69,Acinetobacter | R5
104.05,Acinetobacter,R5,4.65,Acinetobacter | R5
105.05,Acinetobacter,R5,4.63,Acinetobacter | R5
106.05,Acinetobacter,R5,4.61,Acinetobacter | R5
107.05,Acinetobacter,R5,4.58,Acinetobacter | R5
108.05,Acinetobacter,R5,4.55,Acinetobacter | R5
109.05,Acinetobacter,R5,4.51,Acinetobacter | R5
110.05,Acinetobacter,R5,4.49,Acinetobacter | R5
111.05,Acinetobacter,R5,4.46,Acinetobacter | R5
112.05,Acinetobacter,R5,4.43,Acinetobacter | R5
113.05,Acinetobacter,R5,4.4,Acinetobacter | R5
114.05,Acinetobacter,R5,4.37,Acinetobacter | R5
115.05,Acinetobacter,R5,4.34,Acinetobacter | R5
116.05,Acinetobacter,R5,4.31,Acinetobacter | R5
117.05,Acinetobacter,R5,4.26,Acinetobacter | R5
118.05,Acinetobacter,R5,4.23,Acinetobacter | R5
119.05,Acinetobacter,R5,4.21,Acinetobacter | R5
120.05,Acinetobacter,R5,4.17,Acinetobacter | R5
121.05,Acinetobacter,R5,4.15,Acinetobacter | R5
122.05,Acinetobacter,R5,4.13,Acinetobacter | R5
123.05,Acinetobacter,R5,4.08,Acinetobacter | R5
124.05,Acinetobacter,R5,4.05,Acinetobacter | R5
125.05,Acinetobacter,R5,4.01,Acinetobacter | R5
126.05,Acinetobacter,R5,3.96,Acinetobacter | R5
127.05,Acinetobacter,R5,3.94,Acinetobacter | R5
128.05,Acinetobacter,R5,3.91,Acinetobacter | R5
129.05,Acinetobacter,R5,3.86,Acinetobacter | R5
130.05,Acinetobacter,R5,3.83,Acinetobacter | R5
131.05,Acinetobacter,R5,3.8,Acinetobacter | R5
132.05,Acinetobacter,R5,3.76,Acinetobacter | R5
133.05,Acinetobacter,R5,3.73,Acinetobacter | R5
134.05,Acinetobacter,R5,3.68,Acinetobacter | R5
135.05,Acinetobacter,R5,3.66,Acinetobacter | R5
136.05,Acinetobacter,R5,3.62,Acinetobacter | R5
